ID,Name,Age,Height,Weight,Overall,Potential,Value,Wage,Nationality,Club,Reputation,Foot
253909,21 F. Mera,28,166,67,63,63,475000,500,Ecuador,Delfín Sporting Club,1,Right
263370,22 V. Barco,16,172,68,63,83,1300000,500,Argentina,Boca Juniors,1,Left
254463,21 O. Fernández,20,180,70,59,63,325000,500,Paraguay,Club Sol de América,1,Right
255370,21 T. Zárate,19,178,72,64,76,1400000,3000,Argentina,Futebol Clube de Famalicão,1,Left
260177,F. Carabalí,26,180,83,65,67,8e+05,500,Ecuador,Mushuc Runa,1,Right
245856,M. Batmaz,22,180,77,67,73,1600000,5000,Turkey,Karlsruher SC,1,Right
238945,M. Blažič,29,185,81,73,74,2800000,18000,Slovenia,Angers SCO,1,Right
135606,13 Pablo Ibáñez,30,192,86,70,70,7e+05,6000,Spain,Birmingham City,2,Right
261761,A. Mörfelt,22,179,70,61,67,525000,750,Sweden,Degerfors IF,1,Left
257361,22 Iago López,22,177,66,64,73,1300000,2000,Spain,CD Mirandés,1,Right
266167,T. Wichne,25,172,72,62,66,525000,850,Norway,FK Jerv,1,Right
259639,22 A. Acosta,20,177,70,60,70,525000,500,Uruguay,Club Atlético Rentistas,1,Left
263034,A. Krivotsyuk,23,186,76,64,67,725000,1000,Azerbaijan,Wisła Płock,1,Left
270740,F. Arnaout,25,186,86,64,68,725000,500,Syria,FC Goa,1,Right
267910,S. Unrein,31,182,76,64,64,5e+05,500,Argentina,Deportivo La Guaira FC,1,Right
246613,22 J. Zwarts,22,190,83,66,75,1900000,4000,Netherlands,SSV Jahn Regensburg,1,Left
264548,M. Gil,20,169,66,60,75,575000,500,Bolivia,Club Deportivo Guabirá,1,Left
254065,C. Menacho,22,182,75,64,71,1200000,500,Bolivia,Club Deportivo Jorge Wilstermann,1,Right
244949,22 F. Pierrot,26,194,93,69,70,1700000,5000,Haiti,En Avant de Guingamp,1,Right
262719,M. Cioiu,22,181,74,60,72,6e+05,1000,Romania,Petrolul Ploiești,1,Right
264158,Diego Moreno,20,177,70,64,75,1200000,4000,Spain,CA Osasuna,1,Right
233426,A. Georgiou,25,179,73,61,64,4e+05,3000,Cyprus,Leyton Orient,1,Left
224558,22 Yu Rui,28,185,83,65,65,625000,6000,China PR,Shanghai Port FC,1,Right
258570,B. Roux,22,190,79,66,73,1600000,2000,France,En Avant de Guingamp,1,Left
258805,H. Ashby,20,180,75,62,77,925000,7000,Scotland,West Ham United,1,Right
261641,K. Appiah-Forson,20,170,64,56,71,350000,7000,England,West Ham United,1,Right
260397,Yang Hyeon Joon,20,179,69,59,76,6e+05,1000,Korea Republic,Gangwon FC,1,Right
267623,22 L. de Bolle,18,179,66,59,78,575000,2000,Scotland,Newcastle United,1,Right
228682,R. Rebolledo,25,172,69,67,71,1300000,3000,Chile,Universidad Católica,1,Right
247349,22 J. Jenkins,19,176,70,62,78,975000,6000,England,Leeds United,1,Right
253378,Tomás Ribeiro,23,185,77,69,80,2900000,6000,Portugal,Grasshopper Club Zürich,1,Left
258339,21 G. Vrakas,19,178,70,58,72,475000,500,Greece,PAOK,1,Right
260133,22 J. Báez,21,173,69,60,68,550000,500,Paraguay,Club Cerro Porteño,1,Right
255235,22 T. Poll,18,184,79,62,72,8e+05,550,Netherlands,FC Groningen,1,Left
269176,A. Veliz,18,187,77,66,78,2e+06,2000,Argentina,Rosario Central,1,Right
269745,O. El Azzouzi,21,189,75,64,71,1100000,3000,Netherlands,Royale Union Saint-Gilloise,1,Right
238629,M. Akoto,24,188,72,65,70,1e+06,2000,Ghana,SG Dynamo Dresden,1,Right
220665,G. Wüthrich,27,192,88,72,74,2500000,14000,Switzerland,SK Sturm Graz,1,Right
259587,21 R. Franco,27,184,82,69,70,1400000,500,Paraguay,Club Sol de América,1,Right
263164,S. Al Shamsi,26,176,79,62,63,475000,500,United Arab Emirates,Al Ain FC,1,Right
225867,V. Adeboyejo,24,178,63,64,68,850000,2000,Nigeria,Burton Albion,1,Right
269632,Fran Álvarez,24,178,70,61,67,525000,1000,Spain,Albacete BP,1,Right
256231,22 R. Kabayama,18,171,68,64,74,1200000,1000,Japan,Yokohama F. Marinos,1,Right
260919,22 S. Fujiwara,20,170,63,61,69,725000,700,Japan,Tokushima Vortis,1,Right
262244,J. Myszor,20,175,66,63,75,1200000,2000,Poland,Cracovia,1,Right
158167,M. Sonnleitner,35,182,82,65,65,190000,2000,Austria,TSV Egger Glas Hartberg,1,Right
270824,Arthur Sales,19,184,78,68,78,2600000,3000,Brazil,FC Paços de Ferreira,1,Left
253951,F. Calderón,24,187,80,70,75,2200000,6000,Argentina,Unión de Santa Fe,1,Right
257190,D. Abiama,23,184,79,68,76,2700000,5000,Nigeria,SpVgg Greuther Fürth,1,Right
261611,22 M. Mitsuta,21,170,63,63,73,1100000,2000,Japan,Sanfrecce Hiroshima,1,Right
246685,L. Davis,22,180,70,65,73,1500000,3000,England,Ipswich Town,1,Left
255341,22 P. García,21,177,72,66,75,1900000,500,Uruguay,Club Nacional de Football,1,Right
261491,22 A. Andrejević,29,188,76,66,67,8e+05,2000,Serbia,GwangJu FC,1,Right
256194,22 P. Delgado,17,173,64,61,79,775000,500,Ecuador,Ajax,1,Right
257543,S. Mohamed,22,177,68,61,72,725000,2000,Mexico,Arsenal de Sarandí,1,Right
238065,K. Lankford,23,186,81,64,70,925000,1000,Germany,Viktoria Köln,1,Right
260415,B. Oddei,19,175,55,64,78,1400000,4000,Italy,U.S. Sassuolo Calcio,1,Left
260019,22 D. Amador,24,169,64,64,70,925000,3000,Mexico,Mazatlán Futbol Club,1,Left
261094,22 N. Previtali,25,184,83,64,68,750000,500,Argentina,Independiente del Valle,1,Right
260035,G. Fatecha,24,174,65,61,67,525000,500,Paraguay,Club Sol de América,1,Left
209724,Gustavo Henrique,29,196,89,73,74,2800000,43000,Brazil,Fenerbahçe SK,1,Right
261326,22 F. Castro,20,175,70,60,72,6e+05,500,Peru,Universidad Técnica de Cajamarca,1,Right
261704,22 R. González,20,172,68,62,72,825000,500,Paraguay,Club Libertad,1,Right
256731,J. Krasso,24,187,90,67,72,1600000,3000,Côte d'Ivoire,AS Saint-Étienne,1,Left
267446,D. Kasius,19,186,80,62,75,9e+05,3000,Netherlands,Bologna,1,Right
266642,M. Arslan,18,179,72,59,69,475000,1000,Germany,1. FC Heidenheim 1846,1,Right
251757,Javi Gómez,23,178,66,64,73,1300000,5000,Spain,RC Celta de Vigo,1,Left
261823,22 F. Clavijo,19,175,72,59,71,525000,500,Ecuador,Sociedad Deportiva Aucas,1,Right
264260,B. Young,19,185,73,62,77,950000,8000,England,Aston Villa,1,Right
261566,Maciel,22,170,70,65,72,1400000,2000,Brazil,New England Revolution,1,Right
263669,Gilson Tavares,20,177,69,66,77,1900000,2000,Cape Verde Islands,Estoril Praia,1,Right
256236,22 T. Mase,23,175,70,61,67,475000,850,Japan,Vegalta Sendai,1,Right
259486,L. Ferreyra,20,164,63,64,79,1400000,3000,Argentina,Rosario Central,1,Right
259573,D. Aceves,21,180,67,66,77,1800000,2000,Mexico,Real Oviedo,1,Left
262776,F. Lakenmacher,22,188,92,65,70,1100000,1000,Germany,TSV 1860 München,1,Right
256417,M. Sande,24,181,73,61,68,650000,750,Norway,FK Haugesund,1,Right
258170,21 I. Tierno,20,169,61,57,67,350000,2000,Argentina,Club Atlético Huracán,1,Right
255106,L. Badé,22,191,89,73,81,6500000,26000,France,Stade Rennais FC,1,Right
241394,A. Akinola,22,178,88,66,75,1900000,2000,Canada,Toronto FC,1,Right
256510,J. Bagan,20,188,75,66,76,1800000,7000,Republic of Ireland,Cardiff City,1,Left
260331,21 F. Pastor,26,168,62,65,65,775000,500,Spain,Club The Strongest,1,Right
253970,C. Barron,19,175,66,60,73,575000,850,Scotland,Aberdeen,1,Right
254090,21 C. Dekuyper,20,180,68,62,71,825000,2000,Belgium,KSV Cercle Brugge,1,Right
255767,22 M. Toure,17,186,89,60,75,575000,500,Guinea,Adelaide United,1,Right
259355,22 S. Eyango,20,180,70,57,74,425000,2000,France,Genoa,1,Right
184467,22 N. Delfouneso,30,186,78,62,62,4e+05,2000,England,Bradford City,1,Right
269638,Del Moral,21,185,70,61,71,7e+05,950,Spain,Villarreal Club de Fútbol B,1,Right
257427,22 O. Rodríguez,25,181,71,60,63,3e+05,3000,Mexico,Deportivo Toluca,1,Right
257864,21 J. Emmett,26,176,71,57,58,190000,2000,England,Harrogate Town,1,Right
260477,N. Harriel,21,180,79,66,75,1800000,2000,United States,Philadelphia Union,1,Right
254611,21 A. Perea,27,181,73,63,63,5e+05,500,Colombia,Llaneros de Guanare Escuela de Fútbol,1,Right
262389,K. Gkezos,29,182,77,65,65,6e+05,3000,Greece,SK Austria Klagenfurt,1,Right
254141,21 A. Veizaga,23,177,73,63,69,7e+05,500,Bolivia,"Club Social, Cultural y Deportivo de Blooming",1,Right
192620,22 H. Badstuber,32,189,83,65,65,475000,4000,Germany,FC Luzern,2,Left
263941,Chapela,23,181,73,66,74,1900000,7000,Spain,Cádiz CF,1,Right
268549,22 D. García,17,170,68,57,70,375000,500,Mexico,Fútbol Club Juárez,1,Right
264786,D. Mazou-Sacko,17,175,65,58,76,5e+05,500,France,ESTAC Troyes,1,Right
263949,S. Fofana,19,192,80,60,74,550000,3000,Togo,1. FC Nürnberg,1,Right
263149,22 S. McGurk,18,173,64,61,80,825000,4000,England,Leeds United,1,Right
206654,Pablo Marí,28,193,87,75,76,5500000,60000,Spain,Arsenal,2,Left
261100,N. Söderberg,20,182,78,58,70,5e+05,750,Sweden,IF Elfsborg,1,Right
267983,J. Capuz,23,170,69,57,65,375000,500,Ecuador,Mushuc Runa,1,Right
257623,21 D. Daničić,20,186,77,62,71,825000,500,Serbia,Dinamo Zagreb,1,Left
238873,P. Pellegri,21,188,80,69,76,2900000,15000,Italy,Torino F.C.,1,Right
268374,22 S. Topaltop,33,177,75,64,64,375000,2000,Turkey,Türkgücü München,1,Right
257538,22 R. Marshall,21,191,72,60,67,475000,1000,England,Stevenage,1,Right
260612,22 V. Karlsson,20,176,69,60,70,550000,600,Sweden,Varbergs BoIS FC,1,Left
257300,R. Cielemęcki,19,173,70,57,71,4e+05,650,Poland,Wisła Płock,1,Right
253614,22 A. Rojas,30,173,75,65,65,6e+05,500,Peru,Sport Huancayo,1,Right
266266,F. Olsson,23,188,80,58,66,450000,750,Sweden,IK Sirius,1,Right
266267,B. Garrido,23,173,66,62,70,825000,750,Chile,Unión La Calera,1,Right
260227,22 D. Suzuki,25,182,78,63,67,6e+05,1000,Japan,Tokushima Vortis,1,Right
258503,22 S. Radulovic,19,177,74,60,74,550000,2000,Austria,LASK Linz,1,Right
264238,Diego López,20,172,63,62,76,975000,5000,Spain,Valencia CF,1,Right
240846,22 E. Apeh,24,183,83,65,70,1100000,3000,Nigeria,AD Alcorcón,1,Right
256843,L. Delaurier-Chaubet,20,173,60,64,81,1500000,2000,France,FC Girondins de Bordeaux,1,Left
198352,S. Bell,30,192,88,75,75,4600000,23000,Germany,1. FSV Mainz 05,2,Right
264596,22 E. Mbinga,20,178,72,60,71,550000,1000,Netherlands,PEC Zwolle,1,Right
52241,10 H. Larsson,37,177,75,76,83,0,0,Sweden,"",4,Right
254518,A. Petersson,21,175,70,56,70,350000,550,Sweden,Mjällby AIF,1,Right
253943,R. Boyce,21,180,74,60,73,575000,500,Republic of Ireland,Derry City,1,Right
263333,Buni Jorge,21,168,60,57,66,375000,750,Angola,Rodez Aveyron Football,1,Left
259229,21 L. Nabbe,18,186,76,57,71,375000,500,Netherlands,VVV-Venlo,1,Right
256337,20 M. Breitenmoser,20,183,73,58,67,2e+05,2000,Switzerland,FC Thun,1,Right
251521,N. Huggins,21,173,66,58,67,425000,2000,Wales,Sunderland,1,Right
193603,15 E. Richards,22,175,74,59,62,120000,2000,Wales,Cheltenham Town,1,Right
266709,22 J. McKiernan,19,184,74,56,61,210000,4000,Northern Ireland,Watford,1,Right
258272,21 D. Granečný,21,180,70,62,68,6e+05,1000,Czech Republic,FC Emmen,1,Left
236468,22 A. Aktaş,20,177,70,61,72,725000,2000,Turkey,Fatih Karagümrük S.K.,1,Right
152507,17 G. Elokobi,30,180,96,63,63,240000,4000,Cameroon,Colchester United,2,Left
269252,D. Martínez,21,182,74,58,64,3e+05,500,Venezuela,Estudiantes de Mérida,1,Left
260390,R. Zouhir,18,178,72,56,73,350000,500,Morocco,Club de Foot Montréal,1,Right
265437,22 Gabilondo,22,180,71,63,71,1e+06,1000,Spain,Real Sociedad B,1,Right
265731,Suleiman Camara,21,180,74,61,72,725000,1000,Spain,UD Ibiza,1,Right
271276,A. Bordón,26,173,75,64,67,7e+05,2000,Argentina,Barracas Central,1,Right
259159,J. Che,18,185,79,66,82,2100000,700,United States,TSG Hoffenheim,1,Right
251829,R. Hendriks,20,189,76,66,78,1900000,2000,Netherlands,FC Utrecht,1,Left
255349,J. Sosa,20,188,82,67,77,2100000,500,Uruguay,Liverpool Fútbol Club,1,Left
253693,C. Noß,21,181,74,63,74,1100000,4000,Republic of Ireland,Borussia Mönchengladbach,1,Right
263241,22 M. Goliński,21,171,70,60,67,5e+05,650,Poland,Górnik Łęczna,1,Right
266533,22 F. Noco,19,175,75,61,69,725000,500,Bolivia,Club The Strongest,1,Right
269653,A. Pejić,22,190,80,64,70,875000,5000,Serbia,SK Rapid Wien,1,Right
266370,22 G. Borisenko,19,181,71,62,75,950000,5000,Russia,FC Lokomotiv Moscow,1,Right
258801,22 I. Omar,29,167,67,61,61,325000,3000,Saudi Arabia,Al Faisaly,1,Right
268083,A. Osorio,20,182,82,65,78,1700000,3000,Argentina,Vélez Sarsfield,1,Right
241454,B. Kimpioka,22,183,75,61,71,750000,1000,Sweden,AIK,1,Right
266716,M. Angulo,20,180,69,60,73,550000,500,Ecuador,Independiente del Valle,1,Right
252875,20 Filipe Ferreira,21,186,73,60,69,325000,1000,Portugal,CF Fuenlabrada,1,Left
231139,J. Fitzwater,24,188,70,65,70,975000,2000,England,Livingston FC,1,Right
255252,22 N. Kuveljić,24,194,85,63,69,7e+05,1000,Serbia,Wisła Kraków,1,Left
253333,21 A. Araújo,26,175,70,62,62,425000,3000,Ecuador,Club Social y Deportivo Macará,1,Right
266407,J. Weberbauer,24,173,69,63,67,650000,2000,Austria,SV Ried,1,Right
258358,21 João Victor,21,177,73,66,73,1700000,3000,Brazil,CD Nacional,1,Right
254567,G. Coelho,22,180,75,62,68,6e+05,900,France,Rodez Aveyron Football,1,Right
257230,22 S. McAllister,18,180,75,59,75,575000,4000,Northern Ireland,Everton,1,Right
268364,22 R. Hagelmeister,33,172,68,62,62,210000,1000,Austria,Türkgücü München,1,Right
259134,M. Enggård,18,179,67,58,76,525000,800,Denmark,Randers FC,1,Right
248555,E. Mosquera,21,172,58,69,81,3400000,3000,Colombia,Atlanta United,1,Right
258108,F. Trinidad,20,169,71,59,69,5e+05,500,Uruguay,Liverpool Fútbol Club,1,Left
261004,A. Forson,19,173,62,64,81,1500000,4000,Ghana,SC Rheindorf Altach,1,Left
263769,22 L. Tol,18,180,75,58,71,475000,650,Netherlands,PEC Zwolle,1,Right
270129,O. Kobacki,20,178,73,61,71,725000,700,Poland,Miedź Legnica,1,Right
233097,R. van Drongelen,23,187,85,69,76,2600000,11000,Netherlands,1. FC Union Berlin,1,Left
262429,Matheus Costa,27,188,82,72,75,2700000,8000,Brazil,Clube Sport Marítimo,1,Right
261815,M. Bangré,21,171,65,60,75,6e+05,2000,Burkina Faso,US Quevilly Rouen Métropole,1,Left
266017,22 W. Iwashita,22,177,70,64,69,850000,2000,Japan,Kashiwa Reysol,1,Left
261276,J. Clarke,21,177,70,55,61,190000,500,Republic of Ireland,Bohemian FC,1,Right
269889,U. Ortegoza,25,180,70,62,66,550000,3000,Argentina,Club Atlético Talleres,1,Right
270945,S. Mbule,24,177,70,63,68,725000,500,South Africa,Mamelodi Sundowns FC,1,Left
264438,22 Gabri Martínez,18,185,75,65,80,1700000,1000,Spain,Girona FC,1,Right
256858,O. Dumont,20,183,69,58,68,450000,2000,Belgium,Sint-Truidense VV,1,Right
247497,A. Bella Kotchap,20,190,87,73,83,6e+06,26000,Germany,Southampton,1,Right
254409,F. Rodríguez,27,173,68,66,67,9e+05,500,Bolivia,Club Deportivo Jorge Wilstermann,1,Left
268257,W. Mora,20,185,71,59,70,5e+05,500,Ecuador,Mushuc Runa,1,Right
243390,I. Poveda,22,167,64,69,77,3100000,17000,England,Leeds United,1,Left
253587,21 E. Fernández,31,184,80,70,70,1100000,500,Peru,Deportivo Binacional,1,Right
261720,21 Gao Renshu,24,173,68,65,67,850000,4000,China PR,Jiangsu FC,1,Right
252907,20 S. Loechelt,23,168,62,58,65,180000,600,Germany,SV Waldhof Mannheim 07,1,Right
260779,S. Adingra,20,175,65,67,80,2500000,14000,Côte d'Ivoire,Royale Union Saint-Gilloise,1,Right
252876,21 K. Lleshi,20,189,75,62,73,825000,1000,Albania,FC Cartagena,1,Right
263270,22 E. Yilmaz,26,175,70,61,62,375000,800,Germany,FC Viktoria 1889 Berlin,1,Right
247463,F. Balogun,20,178,70,67,79,2500000,18000,England,Stade de Reims,1,Right
258717,E. Ring,20,185,74,63,74,1100000,1000,Sweden,AIK,1,Right
270728,Carlos Romero,20,180,70,60,68,525000,900,Spain,Villarreal Club de Fútbol B,1,Left
236047,A. Granlund,32,179,79,63,63,0,0,Finland,"",1,Right
219816,M. Efete,25,180,73,59,64,3e+05,2000,Congo DR,Grimsby Town,1,Right
263600,L. Delpech,19,178,68,61,72,7e+05,750,France,Nîmes Olympique,1,Left
264312,J. Esquivel,21,173,78,63,72,1100000,3000,Argentina,Platense,1,Right
253566,21 J. Otero,26,179,83,57,58,2e+05,500,Venezuela,Caracas Fútbol Club,1,Right
258899,C. Türkmen,20,178,72,62,72,825000,2000,Turkey,Austria Lustenau,1,Right
270623,N. Korzeniecki,20,186,73,58,71,475000,750,Canada,Radomiak Radom,1,Right
242541,C. Brown,24,185,76,63,66,575000,2000,Northern Ireland,Oxford United,1,Left
264574,C. Rojas,18,174,70,61,81,875000,500,Venezuela,Deportivo La Guaira FC,1,Left
257890,C. Nieuwenhof,21,181,73,57,65,350000,1000,Australia,Western Sydney Wanderers,1,Right
254798,22 A. Dionkou,19,183,70,62,77,9e+05,2000,Senegal,FC Barcelona,1,Right
261595,A. Wahib,22,177,68,61,71,7e+05,1000,Morocco,Le Havre AC,1,Left
263839,M. Høyland,26,185,77,62,66,5e+05,950,Norway,Sarpsborg 08 FF,1,Right
260994,21 O. Mendy,19,176,67,59,72,550000,3000,France,Montpellier Hérault SC,1,Right
257731,A. Panait,33,182,79,62,62,2e+05,1000,Romania,CS Mioveni,1,Right
256021,M. Tijani,24,188,91,70,74,2100000,500,Côte d'Ivoire,FC Viktoria Plzeň,1,Left
262513,Karrikaburu,19,183,82,67,82,2400000,7000,Spain,Real Sociedad,1,Right
262604,K. Corredor,21,182,72,63,73,1100000,1000,France,Rodez Aveyron Football,1,Right
265752,K. Jensen,21,173,64,64,72,1300000,950,Sweden,Kalmar FF,1,Right
258360,22 Júlio Romão,23,193,88,62,68,575000,1000,Brazil,Santa Clara,1,Right
264257,T. Noslin,22,180,75,65,70,1100000,4000,Netherlands,Fortuna Sittard,1,Right
245537,E. Ceïde,20,175,71,67,77,2200000,8000,Norway,U.S. Sassuolo Calcio,1,Right
238592,D. Engel,26,184,78,61,62,350000,500,Germany,VfB Oldenburg,1,Right
259500,B. Calderara,24,170,67,67,74,1900000,4000,Argentina,Barracas Central,1,Left
269045,Huang Guangliang,23,180,65,59,65,350000,1000,China PR,Guangzhou FC,1,Right
258932,L. Barry,19,174,65,64,81,1500000,10000,England,Milton Keynes Dons,1,Right
259031,L. Delap,19,186,80,66,84,2200000,17000,England,Manchester City,1,Right
262103,22 D. MacKay,20,174,69,63,71,1100000,1000,Scotland,Hibernian,1,Right
269450,T. Berger,20,185,80,59,69,475000,1000,Austria,Austria Lustenau,1,Right
259224,22 A. Hodžić,21,188,75,59,68,475000,1000,Bosnia and Herzegovina,AD Alcorcón,1,Right
267890,E. Taylor,21,175,70,55,67,3e+05,650,Ghana,Lillestrøm SK,1,Right
242433,C. Akono,22,190,78,63,71,1100000,650,Germany,Sportclub Verl,1,Left
266446,M. Baur,17,169,69,62,76,9e+05,500,Germany,SC Freiburg II,1,Right
259995,22 S. Kroon,24,186,80,63,66,650000,1000,Sweden,Halmstads BK,1,Left
262338,22 T. Beekman,21,179,70,63,72,1100000,2000,Netherlands,N.E.C. Nijmegen,1,Right
268556,P. Rodríguez,19,177,73,57,68,350000,500,Peru,Cienciano,1,Left
231185,G. Osho,23,185,70,67,74,1900000,9000,England,Luton Town,1,Right
265185,M. Wels,17,186,71,58,76,5e+05,500,Austria,SK Sturm Graz,1,Left
257614,M. Dennis,20,186,80,59,71,550000,2000,England,Milton Keynes Dons,1,Right
254797,20 L. Valls,20,182,77,60,69,325000,3000,France,Nîmes Olympique,1,Right
259315,T. Köther,21,177,68,59,67,5e+05,3000,Germany,1. FC Heidenheim 1846,1,Left
266885,22 M. Gambos,23,182,75,62,68,625000,750,Slovakia,FC Viktoria 1889 Berlin,1,Right
257734,I. Năstăsie,30,179,73,62,62,375000,1000,Romania,AFC Hermannstadt,1,Right
263544,T. Dube,29,178,74,64,65,550000,500,South Africa,Kaizer Chiefs,1,Left
259341,22 I. Violante,17,173,69,61,72,650000,500,Mexico,Deportivo Toluca,1,Left
263124,M. Cabrera,26,186,83,66,68,1100000,5000,Uruguay,Club Atlético Huracán,1,Right
264652,B. Barcola,19,186,70,63,78,1100000,7000,France,Olympique Lyonnais,1,Right
262681,M. Kaput,24,185,82,65,68,875000,2000,Poland,Piast Gliwice,1,Right
244279,B. Ekincier,23,181,72,60,68,550000,1000,Azerbaijan,SV Waldhof Mannheim 07,1,Right
269489,Fábio Ronaldo,21,178,66,61,70,725000,1000,Portugal,Rio Ave FC,1,Right
269346,E. Shikavka,29,185,80,63,63,475000,1000,Belarus,Korona Kielce,1,Right
263180,T. Baribo,24,181,79,68,73,1800000,7000,Israel,RZ Pellets Wolfsberger AC,1,Right
267863,22 Y. Fujihara,22,165,66,59,67,5e+05,850,Japan,Sagan Tosu,1,Right
261819,22 D. Rodríguez,19,178,65,57,71,4e+05,1000,Mexico,Club Atlético de San Luis,1,Right
267740,H. Macadam,21,191,84,57,62,250000,1000,England,Fleetwood Town,1,Right
263168,T. Onyango,19,196,75,60,77,625000,3000,England,Burton Albion,1,Right
259750,I. Matanović,19,194,90,67,82,2400000,6000,Germany,FC St. Pauli,1,Right
221456,R. Burke,25,189,81,68,73,1600000,12000,England,Luton Town,1,Right
266863,22 M. Elvius,19,185,78,60,72,575000,1000,Denmark,Vejle Boldklub,1,Right
254809,21 K. Tønnessen,22,184,76,63,70,925000,750,Norway,IK Start,1,Left
253561,21 J. Collazos,29,180,84,67,67,1e+06,500,Colombia,Club Atlético Grau,1,Right
262724,R. Baravykas,26,184,80,64,66,675000,2000,Lithuania,Universitatea Cluj,1,Right
253553,22 M. Velásquez,22,175,66,62,72,9e+05,500,Peru,Sport Huancayo,1,Right
254940,21 R. Spenhay,22,168,64,56,64,325000,500,Bolivia,"Club Social, Cultural y Deportivo de Blooming",1,Right
240944,M. Estrada,26,184,78,68,71,1600000,4000,Ecuador,D.C. United,1,Right
255119,22 A. Hernández,28,171,65,62,63,375000,500,Venezuela,Aragua Fútbol Club,1,Right
257518,O. Maritu,22,182,80,70,77,3300000,6000,Congo DR,Shijiazhuang Ever Bright F.C.,1,Right
258386,Derik Lacerda,22,191,83,64,72,1300000,2000,Brazil,SD Ponferradina,1,Right
229144,M. Campos,28,177,77,65,65,725000,1000,Chile,CD Everton de Viña del Mar,1,Right
204496,P. Bauer,29,192,88,72,72,2e+06,23000,Germany,Preston North End,1,Right
265198,E. Sihlaroglu,16,177,67,57,77,450000,500,Germany,Karlsruher SC,1,Right
258319,N. Iosifov,21,175,62,64,76,1400000,1000,Russia,Villarreal Club de Fútbol B,1,Right
234636,22 A. Pavlović,27,189,76,64,64,625000,4000,Serbia,Brøndby IF,1,Left
233524,U. Singh,26,170,66,59,60,275000,550,India,Bengaluru FC,1,Right
258873,22 P. Martinez,20,186,75,56,60,2e+05,2000,Wales,Bristol Rovers,1,Right
259198,22 M. Córdoba,22,170,64,60,68,550000,2000,Argentina,Club Atlético Talleres,1,Right
256125,21 Leandro Silva,21,174,67,64,74,1300000,2000,Brazil,Rio Ave FC,1,Left
258811,21 Guito,22,174,70,61,69,7e+05,1000,Spain,AD Alcorcón,1,Left
258911,T. Arokodare,21,197,97,65,76,1600000,2000,Nigeria,Amiens SC,1,Right
226724,22 C. Senior,24,176,64,62,65,550000,2000,England,Newport County,1,Right
264639,22 Fernandinho,23,175,73,66,71,1300000,3000,Brazil,Fútbol Club Juárez,1,Right
262353,G. Sangaré,25,180,76,67,73,1400000,2000,Burkina Faso,US Quevilly Rouen Métropole,1,Right
262618,22 H. Tut,30,171,71,63,63,425000,3000,Turkey,GZT Giresunspor,1,Left
256782,S. Nanasi,20,178,71,64,79,1400000,2000,Sweden,Kalmar FF,1,Right
267492,22 Fran Sota,30,172,75,59,59,220000,500,Spain,SC East Bengal FC,1,Right
223263,22 Z. Gordon,28,180,77,63,63,425000,2000,Scotland,Western Sydney Wanderers,1,Right
262844,22 A. Bah,18,182,75,61,77,825000,500,Guinea,Olympiacos CFP,1,Right
218658,D. Iorfa,27,193,78,67,68,1e+06,5000,England,Sheffield Wednesday,1,Right
240277,M. Gabbia,22,185,78,70,79,3300000,22000,Italy,AC Milan,1,Right
206524,22 J. Willis,26,180,70,65,66,750000,3000,England,Sunderland,1,Right
259865,21 A. Villalobos,22,172,63,59,65,350000,6000,Mexico,Club Deportivo Guadalajara,1,Left
259621,Y. Barası,19,183,72,63,76,1100000,2000,Turkey,AZ Alkmaar,1,Right
268062,22 M. Núñez,20,173,64,59,67,5e+05,500,Paraguay,Club Nacional,1,Right
260344,H. Abaida El Achhab,20,172,70,65,77,1700000,2000,Morocco,Málaga CF,1,Left
268101,22 W. Harada,24,178,73,60,65,350000,700,Japan,Sagan Tosu,1,Right
266013,22 O. Moffat,19,173,66,62,79,1e+06,6000,Scotland,Celtic,1,Right
263210,D. Toma,22,176,67,60,70,550000,950,Romania,CS Mioveni,1,Right
260367,22 A. Hamashita,25,164,61,63,63,525000,1000,Japan,Tokushima Vortis,1,Right
260401,Mamadi Camará,18,174,67,62,77,925000,1000,Guinea Bissau,Reading,1,Right
262754,J. Niehues,21,195,84,60,68,525000,1000,Germany,1. FC Kaiserslautern,1,Right
251018,T. Sinclair,21,175,70,60,69,550000,2000,England,Rochdale,1,Right
256980,M. Di Giusto,21,168,65,62,71,9e+05,1000,Switzerland,FC Winterthur,1,Right
255414,22 D. Seger,21,179,71,62,68,650000,850,Sweden,Örebro SK,1,Right
255479,G. Norlin,25,183,73,63,66,625000,1000,Sweden,IFK Göteborg,1,Left
260351,22 R. Wada,25,168,72,61,64,450000,1000,Japan,Brisbane Roar,1,Right
260142,R. Alebiosu,20,181,78,62,72,825000,8000,England,Kilmarnock,1,Right
269288,B. Goncalves,25,190,72,66,70,1100000,2000,France,Stade Lavallois Mayenne FC,1,Left
264234,22 J. Bynoe,17,175,70,58,74,5e+05,500,Netherlands,Sparta Rotterdam,1,Right
270754,T. Geralnik,19,178,69,62,78,1e+06,900,Argentina,Villarreal Club de Fútbol B,1,Right
257555,21 Marc Castells,30,185,73,64,64,5e+05,2000,Spain,C.D. Castellón,1,Right
257348,T. Gomulka,20,183,78,58,66,425000,1000,Australia,Melbourne City FC,1,Right
266112,T. Kostadinov,26,180,75,63,66,625000,2000,North Macedonia,Piast Gliwice,1,Right
